t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2015-08-20 05:35:06.053886208+00:00,2015-09-19 05:35:06.053886208+00:00,22,1,,,False,6.043054758829283,-6.119251635015904e-08,,,null_A,Cascadia,UW.LON,6,6,0.003955833705235147,0.02540891703763339,3.501520432710951,9.342320712513354
2014-07-22 23:58:03.064444736+00:00,2014-08-21 23:58:03.064444736+00:00,12,0,,,False,5.571203980109657,-1.179126288330432e-07,,,null_A,Cascadia,UW.LON,6,5,-0.28506886968435696,0.10181441060393844,4.065193337153132,8.747035162100358
2002-02-08 23:24:44.231874144+00:00,2002-03-10 23:24:44.231874144+00:00,12,4,,,False,5.995866763197817,2.4083702418474937e-08,,,null_A,Cascadia,UW.LON,6,6,-1.3303443372734984,0.589858069918422,2.3623687408866876,8.474839462901073
2003-08-09 17:21:36.883132720+00:00,2003-09-08 17:21:36.883132720+00:00,21,5,,,False,6.246469589010172,6.596561332674364e-08,,,null_A,Cascadia,UW.LON,6,5,-0.11902651524825573,0.0702788111426437,4.090592478931687,8.77007003884754
2014-08-24 06:34:31.702270144+00:00,2014-09-23 06:34:31.702270144+00:00,12,1,,,False,5.8370953106762355,1.3769735148919778e-09,,,null_A,Cascadia,UW.LON,6,5,-0.0034699300885458447,0.03265761259331508,4.047521942283869,9.320309835278792
2004-04-02 23:00:02.806977568+00:00,2004-05-02 23:00:02.806977568+00:00,17,2,,,False,6.021870290210227,1.331050660945684e-07,,,null_A,Cascadia,UW.LON,6,6,-0.6723403821897276,0.25354319015992016,3.159912141350324,8.552891280247032
2014-06-25 08:41:54.598719360+00:00,2014-07-25 08:41:54.598719360+00:00,23,1,,,False,6.04632680880478,1.3318638949449378e-07,,,null_A,Cascadia,UW.LON,6,6,0.12858324800820656,0.06514722518289588,4.435967031555109,9.085238179713517
2014-09-23 00:58:18.242788288+00:00,2014-10-23 00:58:18.242788288+00:00,37,3,,,False,6.381067195244999,-2.9091039821233773e-07,,,null_A,Cascadia,UW.LON,6,6,-0.2856359844145745,0.0540429553125647,3.031467911158263,9.01078542838082
2000-07-28 00:37:12.078486218+00:00,2000-08-27 00:37:12.078486218+00:00,10,3,,,False,6.000911321579868,8.158828076310037e-08,,,null_A,Cascadia,UW.LON,6,4,-0.0667897942645684,0.08377007329489511,3.902377478319377,0.24599559394669238
2023-11-20 17:26:59.471533312+00:00,2023-12-20 17:26:59.471533312+00:00,32,5,,,False,6.238692255392304,-2.1767310129112233e-07,,,null_A,Cascadia,UW.LON,6,6,-0.9134659298075675,0.3650877992072217,2.5388231030586437,8.347121831399512
2006-08-28 01:47:28.205355072+00:00,2006-09-27 01:47:28.205355072+00:00,29,8,,,False,6.3749527759356,1.607468355111773e-07,,,null_A,Cascadia,UW.LON,6,5,-0.33444964103562497,0.07553931829838892,3.377787611280545,8.867167439317102
2010-12-09 18:00:50.562093696+00:00,2011-01-08 18:00:50.562093696+00:00,18,1,,,False,5.987953258041361,-2.6159233552185673e-08,,,null_A,Cascadia,UW.LON,6,6,-1.116124849098289,0.3871841891031043,1.948408872774701,8.5623944673081
